6072 tt0118531One Eight Seven                                   07-29-199712.189
6073 tt0236493The Mexican                                       03-01-200111.348
6075 tt0106519Carlito's Way                                     11-10-199321.220
6081 tt0078163Revenge of the Pink Panther                       01-08-197810.065
6106 tt0091886Salvador                                          04-23-19867.173 
6116 tt0120185Spice World                                       12-18-199711.366
6145 tt0488120Fracture                                          04-19-200719.858
6171 tt0285531Dreamcatcher                                      03-21-200316.374
6173 tt0274117Read My Lips                                      10-17-20019.083 
6217 tt0083722Cat People                                        04-02-198214.002
6277 tt0310924Crime Spree                                       04-16-20036.500 
6278 tt0253556Reign of Fire                                     07-09-200215.786
6279 tt0108147Sister Act 2: Back in the Habit                   12-09-199319.993
6280 tt0110216Junior                                            11-22-199411.327
6282 tt0200550Coyote Ugly                                       07-30-200022.455
6283 tt0119715MouseHunt                                         12-19-199720.034
6309 tt0790665Flood                                             08-24-200711.728
6341 tt0085255Blue Thunder                                      02-05-198314.605
6346 tt0115862The Chamber                                       10-11-199610.413
6373 tt0120747The Very Thought of You                           05-08-19984.929 
6393 tt0103035Taking Care of Business                           08-16-19908.461 
6396 tt0133189SLC Punk                                          09-24-199810.497
6404 tt0079641Nosferatu the Vampyre                             01-17-197914.472
6415 tt0120188Three Kings                                       09-27-199916.117
6435 tt0120791Practical Magic                                   10-16-199816.736
6439 tt0376105Racing Stripes                                    01-06-200513.731
6463 tt0102609Other People's Money                              10-18-19917.173 
6466 tt0329101Freddy vs. Jason                                  08-15-200335.765
6470 tt0099575Fire Birds                                        05-25-199010.056
6471 tt0079367The Jerk                                          12-14-197913.170
6472 tt0109951Guarding Tess                                     03-11-199410.928
6476 tt0074553From Noon Till Three                              08-13-19766.770 
6477 tt0952640Alvin and the Chipmunks                           12-13-200738.478
6478 tt0363473Beyond the Sea                                    11-16-20047.167 
6479 tt0480249I Am Legend                                       12-12-200751.692
6488 tt0099052Arachnophobia                                     07-20-19906.878 
6499 tt0120389Turbo: A Power Rangers Movie                      03-27-199718.116
6519 tt0377818The Dukes of Hazzard                              08-05-200518.882
6520 tt0113071First Knight                                      07-07-199512.946
6521 tt0208874The Contender                                     10-13-20008.055 
6522 tt0123964Life                                              04-16-199921.332
6524 tt0102303Life Stinks                                       06-05-199110.019
6535 tt0796368Talk to Me                                        07-13-20077.473 
6537 tt0464141The Orphanage                                     05-20-200717.952
6538 tt0472062Charlie Wilson's War                              12-19-200715.809
6552 tt0138510Idle Hands                                        04-30-199910.992
6557 tt098859527 Dresses                                        01-10-200817.574
6575 tt0841046Walk Hard: The Dewey Cox Story                    12-21-200713.814
6589 tt0467110Underdog                                          08-03-200714.638
6591 tt0068416What Have You Done to Solange?                    03-09-19727.507 
6609 tt0074740Keoma                                             11-25-19768.420 
6615 tt0805564Lars and the Real Girl                            10-12-200712.378
6623 tt0119874The Peacemaker                                    09-26-199717.040
6637 tt0465234National Treasure: Book of Secrets                12-13-200724.713
6639 tt0484740Love in the Time of Cholera                       10-04-200713.369
6641 tt0452643Love and Other Disasters                          09-09-200611.502
6687 tt0800241TransSiberian                                     01-18-200810.496
6715 tt0112757The Cure                                          04-21-19957.633 
6723 tt0100514The Rookie                                        12-06-19909.391 
6795 tt0406375Zathura: A Space Adventure                        11-06-200525.556
6877 tt0427229Failure to Launch                                 03-10-200613.734
6878 tt0107131Homeward Bound: The Incredible Journey            02-03-199315.662
6883 tt0075359Two-Minute Warning                                11-12-19767.209 
6916 tt0069697Watch Out, We're Mad                              03-29-197413.942
6917 tt0093075The Gate                                          04-21-19877.880 
6933 tt0479968One Missed Call                                   01-04-20089.156 
6947 tt0368447The Village                                       07-30-200417.702
6948 tt0380066The Woods                                         09-25-200610.357
6950 tt0114069Outbreak                                          03-10-199515.268
6951 tt0098536Turner & Hooch                                    07-28-198915.464
6957 tt0405422The 40 Year Old Virgin                            08-11-200527.991
6961 tt0372532The Wedding Date                                  02-04-200511.818
6963 tt0384680The Weather Man                                   10-20-200510.514
6964 tt0337741Something's Gotta Give                            12-12-200316.643
6966 tt0072403The White Dawn                                    07-21-19741.441 
6972 tt0455824Australia                                         11-18-200812.690
6973 tt0478134In the Valley of Elah                             08-31-20079.653 
6977 tt0477348No Country for Old Men                            06-13-200741.077
6978 tt0090728Big Trouble in Little China                       05-30-198622.352
7006 tt0496436White Noise 2: The Light                          01-05-20077.341 
7007 tt0107969Rising Sun                                        07-30-199310.715
7008 tt0073901The Wilby Conspiracy                              02-01-19755.177 
7010 tt0078492The Wild Geese                                    06-28-197810.618
7012 tt0085404The Day After                                     11-28-198311.526
7015 tt0103670American Heart                                    12-19-19923.008 
7090 tt0209077Ken Park                                          08-31-200225.238
7091 tt0098577Vampire's Kiss                                    09-17-198812.012
7093 tt0190861Vatel                                             05-01-20008.031 
7095 tt0116669Jack                                              08-09-199612.929
7131 tt0338526Van Helsing                                       05-05-200437.055
7182 tt0428251Venom                                             09-16-200512.866
7183 tt0457433Perfect Stranger                                  04-11-200716.788
7191 tt1060277Cloverfield                                       01-15-200833.785
7211 tt0480242Dan in Real Life                                  10-26-200715.616
7214 tt0393162Coach Carter                                      01-14-200534.922
7219 tt0080057Zombie Flesh Eaters                               08-25-197913.752
7220 tt0330793The Punisher                                      04-15-200478.270
7227 tt0075648Airport '77                                       03-11-197718.198
7270 tt0325805Matchstick Men                                    09-12-20039.430 
7278 tt1073498Meet the Spartans                                 01-24-200825.696
7288 tt0266489Duplex                                            09-26-200311.032
7290 tt01572622001: A Space Travesty                            10-31-20009.418 
7299 tt0238380Equilibrium                                       12-06-200220.438
7300 tt0117247One Fine Day                                      12-20-19969.840 
7303 tt0252076Maid in Manhattan                                 12-13-200219.738
7304 tt0404390Running Scared                                    01-06-200614.303
7305 tt0106246Alive                                             01-15-199316.539
7326 tt0467406Juno                                              12-05-200725.904
7340 tt0074285Carrie                                            11-03-197624.930
7341 tt0144814The Rage: Carrie 2                                03-11-199910.406
7342 tt0319970Carrie                                            11-04-200220.169
7345 tt0469494There Will Be Blood                               12-26-200724.591
7350 tt0825232The Bucket List                                   12-15-200722.592
7351 tt0903627Julia                                             03-12-20087.676 
7353 tt0961108Fireflies in the Garden                           08-07-20086.967 
7364 tt0318649Sahara                                            04-06-200520.269
7392 tt0074670Ilsa: Harem Keeper of the Oil Sheiks              02-29-197610.410
7442 tt0102945Sleeping with the Enemy                           01-13-199117.479
7443 tt0120630Chicken Run                                       06-23-200040.781
7445 tt0765010Brothers                                          12-02-200943.301
7446 tt0942385Tropic Thunder                                    08-09-200823.991
7450 tt0120913Titan A.E.                                        06-16-200014.219
7451 tt0295701xXx                                               08-09-200232.242
7452 tt0097108The Cook, the Thief, His Wife & Her Lover         10-13-198912.149
7453 tt0371724The Hitchhiker's Guide to the Galaxy              04-28-200515.234
7454 tt0252963The Bunker                                        09-14-20014.703 
7457 tt0426883Alpha Dog                                         01-27-200611.640
7459 tt0811080Speed Racer                                       05-07-200816.689
7461 tt0443274Vantage Point                                     02-01-200813.785
7484 tt0400717Open Season                                       09-27-200624.499
7485 tt0822854Shooter                                           03-22-200742.725
7501 tt0211465Knockaround Guys                                  09-07-200111.446
7509 tt0240200Water                                             09-08-20055.220 
7510 tt0439289Running with Scissors                             10-27-20066.750 
7511 tt0434139The Last Kiss                                     09-10-20067.256 
7512 tt0387808Idiocracy                                         09-01-200633.381
7514 tt0070155The Harder They Come                              09-01-19726.591 
7515 tt0449061London                                            09-03-20059.713 
7516 tt0475394Smokin' Aces                                      12-09-200617.159
7518 tt0327084Over the Hedge                                    05-17-200628.252
7520 tt0094889Cocktail                                          07-29-198817.956
7547 tt0457308Come Early Morning                                01-10-20062.805 
7548 tt0375920The Libertine                                     09-16-20049.305 
7549 tt0446059Fearless                                          01-26-200619.185
7551 tt0453467Déjà Vu                                           11-22-200624.535
7552 tt0369441Fun with Dick and Jane                            12-21-200517.817
7553 tt0348333Waiting...                                        10-07-200525.762
7555 tt0462499Rambo                                             01-24-200850.884
7737 tt0432021Resident Evil: Extinction                         09-20-200711.347
7839 tt0484877Wedding Daze                                      09-09-200615.389
7840 tt044364910,000 BC                                         02-22-200820.547
7857 tt0071129Amarcord                                          12-18-197311.865
7859 tt0468489Half Nelson                                       08-11-20068.654 
7861 tt0425326Outsourced                                        09-28-20075.463 
7863 tt0117631Shine                                             08-15-19968.883 
7870 tt0398027Down in the Valley                                05-13-20057.520 
7873 tt0433387Harsh Times                                       09-11-200512.685
7874 tt0462200Black Snake Moan                                  12-31-200615.270
7916 tt0400426Far Cry                                           10-02-20087.957 
7942 tt0425413Run, Fatboy, Run                                  09-06-20078.813 
7944 tt0893382Shine a Light                                     04-04-20089.416 
7972 tt0292963Before the Devil Knows You're Dead                09-26-200716.250
7978 tt0780653The Wolfman                                       02-10-201020.053
7979 tt0419887The Kite Runner                                   12-14-200712.844
7980 tt0380510The Lovely Bones                                  12-26-200937.954
7984 tt0107207In the Name of the Father                         12-12-199313.150
7985 tt0472160Penelope                                          03-01-200611.705
7988 tt0080934The Island                                        06-13-19806.864 
8005 tt0107977Robin Hood: Men in Tights                         07-28-199323.068
8007 tt0159273Behind Enemy Lines                                11-30-200124.589
8008 tt0383518Mouth to Mouth                                    06-02-20052.779 
8009 tt0091203Highlander                                        03-07-198634.753
8010 tt0102034Highlander II: The Quickening                     01-13-199113.739
8011 tt0110027Highlander III: The Sorcerer                      11-29-199411.250
8012 tt0113161Get Shorty                                        10-20-199514.663
8043 tt0072735Breakheart Pass                                   12-09-197512.911
8046 tt0299930Gigli                                             08-01-200310.879
8051 tt0272338Punch-Drunk Love                                  10-25-200214.564
8052 tt0119256Hard Eight                                        02-28-19978.760 
8053 tt0419294The Three Burials of Melquiades Estrada           11-17-20057.593 
8054 tt1054606The Imaginarium of Doctor Parnassus               10-01-200913.909
8055 tt0976051The Reader                                        12-10-200821.397
8065 tt047808721                                                03-27-200820.674
8066 tt0371257Stay                                              09-24-200513.966
8067 tt0119535A Life Less Ordinary                              10-24-199710.241
8068 tt0112851Desperado                                         08-25-199524.962
8077 tt0103644Alien³                                            05-22-199224.924
8078 tt0118583Alien Resurrection                                11-12-199727.628
8090 tt0880578Untraceable                                       01-22-200810.787
8092 tt0108330This Boy's Life                                   04-09-199313.218
8094 tt0318411The Magdalene Sisters                             08-30-20029.775 
8130 tt0089017Desperately Seeking Susan                         03-29-198514.336
8141 tt0796375You Kill Me                                       02-09-20075.982 
8193 tt0374900Napoleon Dynamite                                 06-11-200410.467
8194 tt0473488A Guide to Recognizing Your Saints                09-29-20068.708 
8195 tt0122690Ronin                                             09-25-199819.062
8197 tt0119668Midnight in the Garden of Good and Evil           11-21-199711.066
8198 tt0258068The Quiet American                                11-22-20027.767 
8202 tt0402022Æon Flux                                          11-30-200515.083
8204 tt0416236The Spiderwick Chronicles                         02-14-200823.250
8216 tt0097858Meet the Feebles                                  08-12-19898.985 
8217 tt0099012Alice                                             12-25-19909.360 
8224 tt01342738MM                                               02-26-199916.321
8247 tt0489099Jumper                                            02-13-200825.892
8270 tt0427470The Lookout                                       03-09-20078.998 
8271 tt0486822Disturbia                                         04-12-200717.482
8272 tt0775529The Savages                                       01-19-20076.261 
8273 tt0328828American Wedding                                  08-01-200341.939
8284 tt1135092The Limits of Control                             05-01-20096.976 
8285 tt0831887The Spirit                                        12-25-200811.547
8288 tt0084329A Midsummer Night's Sex Comedy                    07-16-19828.672 
8289 tt0085615Gorky Park                                        12-15-19838.573 
8291 tt0107840Poetic Justice                                    07-23-199311.608
8292 tt0430105Four Brothers                                     08-11-200520.541
8293 tt0104454Howards End                                       03-13-199222.403
8316 tt0496634The Countess                                      03-13-20099.477 
8319 tt0488988Chapter 27                                        01-25-20076.906 
8321 tt0780536In Bruges                                         02-08-200819.937
8324 tt0460792Fast Food Nation                                  11-17-20066.563 
8325 tt0316768Tiptoes                                           09-08-20036.359 
8326 tt0311289Holes                                             04-18-200325.085
8327 tt0071615The Holy Mountain                                 11-29-197315.093
8328 tt1023481Step Up 2: The Streets                            02-14-200824.844
8333 tt0072251The Taking of Pelham One Two Three                10-02-19747.781 
8337 tt0096256They Live                                         11-23-198822.436
8338 tt0861689Blindness                                         05-14-200813.724
8342 tt0283509No Man's Land                                     09-08-200110.247
8346 tt0259446My Big Fat Greek Wedding                          02-22-20028.998 
8349 tt0365675The Red Baron                                     03-29-20089.650 
8355 tt1080016Ice Age: Dawn of the Dinosaurs                    06-26-200971.335
8358 tt0162222Cast Away                                         12-22-200037.205
8359 tt0846308Kit Kittredge: An American Girl                   07-02-20089.274 
8363 tt0829482Superbad                                          03-20-200754.230
8367 tt0102798Robin Hood: Prince of Thieves                     06-14-199136.005
8373 tt1055369Transformers: Revenge of the Fallen               06-19-200921.349
8374 tt0144117The Boondock Saints                               01-22-199918.856
8386 tt0278488How High                                          12-21-200117.037
8388 tt0092086¡Three Amigos!                                    12-12-198614.459
8390 tt0832266Definitely, Maybe                                 02-08-200817.552
8391 tt0114916When Night Is Falling                             02-01-199510.924
8393 tt0080801The Gods Must Be Crazy                            09-10-198022.641
8398 tt0455960The Hitcher                                       01-19-200710.601
8408 tt0088993Day of the Dead                                   07-03-198515.249
8409 tt0266465A Man Apart                                       04-04-200314.802
8413 tt0119081Event Horizon                                     08-15-199722.410
8427 tt0297181I Spy                                             10-31-200211.091
8428 tt0100436Pump Up the Volume                                08-22-199011.567
8435 tt0423409A Cock and Bull Story                             07-17-20056.972 
8438 tt0113870Murder in the First                               01-20-199510.242
8446 tt0074256Bugsy Malone                                      07-22-19768.217 
8447 tt0112365Angels and Insects                                09-10-19955.149 
8452 tt0216216The 6th Day                                       11-17-200013.155
8456 tt1023111Never Back Down                                   03-04-200825.755
8457 tt0817538Drillbit Taylor                                   02-04-200815.680
8461 tt0808279Funny Games                                       03-14-200812.831
8463 tt0096289Torch Song Trilogy                                12-14-19886.249 
8467 tt0109686Dumb and Dumber                                   12-16-199431.242
8469 tt0077975Animal House                                      07-27-197821.180
8470 tt0251160John Q                                            02-15-200214.771
8487 tt0120891Wild Wild West                                    06-29-199919.012
8488 tt0386588Hitch                                             02-11-200528.179
8489 tt0248667Ali                                               12-10-200111.469
8491 tt0098627Weekend at Bernie's                               07-05-198912.021
8494 tt0108539Weekend at Bernie's II                            07-09-19939.024 
8512 tt0112857Devil in a Blue Dress                             09-15-199512.040
8536 tt0081573Superman II                                       12-04-198021.137
8545 tt0147004Little Voice                                      11-05-19985.244 
8583 tt0118892Dangerous Beauty                                  02-20-199817.333
8584 tt0184894Shanghai Noon                                     05-26-200014.845
8587 tt0110357The Lion King                                     06-24-1994105.251
8588 tt0420901Shooting Dogs                                     03-08-20068.051 
8592 tt0099422Dick Tracy                                        04-05-199014.939
8617 tt0926129Prom Night                                        04-10-200811.107
8618 tt0464049The History Boys                                  10-02-20068.334 
8619 tt0311113Master and Commander: The Far Side of the World   11-14-200317.482
8643 tt0404032The Exorcism of Emily Rose                        09-09-200531.517
8645 tt0949731The Happening                                     06-11-200827.898
8649 tt0163988Bringing Out the Dead                             10-22-199910.641
8656 tt0120647Deep Impact                                       05-08-199823.417
8665 tt0267626K-19: The Widowmaker                              07-19-200214.722
8669 tt0423977Charlie Bartlett                                  05-01-20079.340 
8675 tt0124819Orgazmo                                           07-02-199810.472
8676 tt0770752Fool's Gold                                       02-07-200822.530
8681 tt0936501Taken                                             02-18-200854.811
8688 tt0120832Snake Eyes                                        08-07-199810.839
8689 tt0078935Cannibal Holocaust                                02-07-198029.282
8696 tt0337909Calendar Girls                                    09-02-20039.044 
8697 tt0127357Who Am I?                                         01-17-199822.009
8698 tt0311429The League of Extraordinary Gentlemen             07-11-200324.430
8699 tt0357413Anchorman: The Legend of Ron Burgundy             06-28-200414.147
8703 tt0070832Three Wishes for Cinderella                       11-16-197310.741
8738 tt0080736The Final Countdown                               01-31-198018.419
8741 tt0120863The Thin Red Line                                 12-25-199820.960
8744 tt0115495Albino Alligator                                  09-09-19967.271 
8747 tt0865297The Black Balloon                                 03-08-20086.035 
8748 tt0494222Eagle vs Shark                                    07-15-20077.220 
8764 tt0088286Top Secret!                                       06-08-198413.878
8766 tt0116514Hellraiser: Bloodline                             03-08-199614.365
8769 tt0085333Christine                                         05-11-198327.488
8780 tt0871426Baby Mama                                         04-25-200812.203
8810 tt0082694Mad Max 2                                         12-24-198127.704
8814 tt0419706Doom                                              10-20-200523.122
8818 tt0116250Evita                                             12-14-19967.399 
8831 tt0111438Timecop                                           09-15-199412.019
8833 tt0087481Double Trouble                                    10-19-198413.318
8834 tt0118883Conspiracy Theory                                 08-08-199714.374
8835 tt0250494Legally Blonde                                    07-13-200132.995
8836 tt0443701The X Files: I Want to Believe                    07-24-200817.950
8838 tt0120749Mercury Rising                                    04-03-199818.092
8839 tt0112642Casper                                            05-26-199538.195
8840 tt0116136DragonHeart                                       05-31-199613.896
8842 tt0312329Against the Ropes                                 02-20-20047.975 
8843 tt0209958The Cell                                          08-17-200011.742
8844 tt0113497Jumanji                                           12-15-199518.614
8845 tt0105690Under Siege                                       10-08-199220.612
8848 tt0200465The Bank Job                                      02-28-200819.176
8849 tt0375173Alfie                                             10-22-20047.756 
8852 tt0093777Prince of Darkness                                10-23-198716.307
8856 tt0091326The Karate Kid Part II                            06-18-198621.879
8859 tt0242423Dude, Where's My Car?                             12-15-200020.359
8860 tt0119664Metro                                             01-16-199711.177
8866 tt0117979The Truth About Cats & Dogs                       04-26-19969.226 
8867 tt0098141The Punisher                                      10-05-198916.794
8869 tt0271367Eight Legged Freaks                               07-17-200251.225
8870 tt0199753Red Planet                                        11-10-200011.021
8871 tt0170016How the Grinch Stole Christmas                    11-15-200049.809
8872 tt0105793Wayne's World                                     02-14-199211.950
8873 tt0108525Wayne's World 2                                   12-10-199310.785
8874 tt0119738My Best Friend's Wedding                          06-19-199714.862
8879 tt0089767Pale Rider                                        06-28-198514.031
8884 tt0893402Franklyn                                          10-16-200810.118
8909 tt0493464Wanted                                            06-19-200826.426
8913 tt0098084Pet Sematary                                      04-21-198925.150
8914 tt0149261Deep Blue Sea                                     07-28-199922.611
8915 tt1129445Amelia                                            10-22-20096.349 
8916 tt0120587Antz                                              10-02-199829.303
8920 tt0356634Garfield                                          06-10-2004186.095
8922 tt0263488Jeepers Creepers                                  07-01-200132.260
8923 tt0385002Green Street Hooligans                            09-09-200515.951
8926 tt1224366Afterschool                                       10-08-200810.517
8942 tt1152850Wendy and Lucy                                    12-10-20087.575 
8944 tt0486674What Just Happened                                10-17-20088.708 
8952 tt1045772I Love You Phillip Morris                         01-18-20099.523 
8954 tt0831884Reservation Road                                  09-13-20079.159 
8960 tt0448157Hancock                                           07-01-200846.055
8961 tt0172156Bad Boys II                                       07-18-200331.602
8963 tt0112740Crimson Tide                                      05-12-199518.130
8966 tt1099212Twilight                                          11-20-200888.034
8967 tt0478304The Tree of Life                                  05-17-201113.540
8968 tt0357507Boogeyman                                         02-04-200515.054
8970 tt0129280The Out-of-Towners                                04-02-19998.210 
8973 tt0113690Lord of Illusions                                 08-25-199510.389
8975 tt0419946The Marine                                        10-13-200615.127
8976 tt0391304A Lot Like Love                                   04-21-200512.217
8978 tt0398712Assault on Precinct 13                            01-19-200510.449
8981 tt0377752Dear Frankie                                      05-18-20047.561 
8982 tt0427954The Protector                                     08-11-200527.288
8984 tt0109635Disclosure                                        03-10-199417.947
8986 tt0110516Milk Money                                        08-31-199410.493
8987 tt0110997The River Wild                                    09-30-199420.385
8988 tt0489281Stop-Loss                                         03-28-20088.599 
8989 tt0093148Harry and the Hendersons                          06-05-198711.781
8991 tt0339840Undead                                            09-04-20036.945 
8992 tt0090103The Sure Thing                                    03-01-19857.514 
8996 tt0099776Europa Europa                                     11-14-199010.082
8998 tt0436331Friends with Money                                04-07-200614.148
8999 tt0398017Derailed                                          11-11-200511.820
9003 tt0093177Hellraiser                                        09-11-198724.639
9005 tt0400525The Ice Harvest                                   11-23-200510.311
9007 tt0425123Just Like Heaven                                  09-16-200514.617
9008 tt0140352The Insider                                       10-28-199913.489
9009 tt0382628Dark Water                                        07-08-200512.149
9012 tt0322802Jackass: The Movie                                10-25-200217.668
9013 tt0095631Midnight Run                                      07-20-198812.881
9016 tt0133240Treasure Planet                                   11-26-200237.912
9017 tt0892899Outpost                                           03-11-20085.952 
9021 tt0304669The Santa Clause 2                                10-31-200212.419
9022 tt0490076All the Boys Love Mandy Lane                      09-09-20068.418 
9023 tt0166813Spirit: Stallion of the Cimarron                  05-24-200270.020
9024 tt0106941For Love or Money                                 10-01-199312.055
9026 tt0278500The Importance of Being Earnest                   05-17-20029.460 
9027 tt0280720The Guru                                          08-21-20028.649 
9029 tt1033643What Happens in Vegas                             05-07-200818.223
9030 tt0406759The Eye                                           02-01-200814.821
9032 tt0142342Big Daddy                                         06-25-199921.879
9034 tt0280460The Banger Sisters                                09-20-20028.291 
9035 tt0439815Slither                                           03-31-200614.156
9036 tt0397313Eight Below                                       02-17-200615.261
9037 tt0084021Grease 2                                          06-11-198215.529
9038 tt0408839The Heartbreak Kid                                10-05-200737.426
9039 tt0280380Trapped                                           09-20-20029.918 
9040 tt0070666Serpico                                           12-18-197320.161
9042 tt0402901The Cave                                          08-26-200523.900
9043 tt0356680The Family Stone                                  12-15-200510.014
9044 tt0375154Tristan & Isolde                                  04-07-200613.153
9045 tt0280653Amen.                                             02-13-20027.831 
9051 tt007872110                                                10-05-197915.105
9053 tt0398913DOA: Dead or Alive                                09-07-200617.715
9054 tt0119214Gone Fishin'                                      05-30-19976.988 
9057 tt0111400Terminal Velocity                                 09-23-199410.574
9058 tt0110737Only You                                          03-04-199415.708
9059 tt0114608Tales from the Crypt: Demon Knight                01-13-199515.238
9061 tt0113501Just Cause                                        02-17-19959.552 
9063 tt0087280The Element of Crime                              05-18-19848.796 
9064 tt0095294Hellbound: Hellraiser II                          12-23-198816.461
9065 tt0101829Europa                                            06-27-19919.359 
9066 tt0112572The Brady Bunch Movie                             02-16-199510.889
9067 tt0114614Tank Girl                                         03-31-199514.428
9070 tt0113820Mighty Morphin Power Rangers: The Movie           06-30-199515.814
9072 tt0430304Little Man                                        08-31-2006126.012
9074 tt0399327The Man                                           09-08-200514.353
9079 tt0101787Dying Young                                       06-20-19919.926 
9080 tt0090056Spies Like Us                                     12-06-198511.100
9081 tt0243017Waking Life                                       10-19-200110.552
9085 tt0097481Harlem Nights                                     11-17-198912.050
9086 tt0100994Young Guns II                                     08-01-199015.635
9087 tt0112346The American President                            11-17-199513.073
9089 tt0113321Home for the Holidays                             11-02-19957.824 
9090 tt0114682To Wong Foo, Thanks for Everything! Julie Newmar  09-07-199514.107
9092 tt0119227Snow White: A Tale of Terror                      07-18-199713.030
9093 tt0240510The Four Feathers                                 09-08-20027.209 
9095 tt0117002Mary Reilly                                       02-23-19969.786 
9096 tt0104839Medicine Man                                      02-07-199210.421
9099 tt0117608Sgt. Bilko                                        03-29-19969.977 
9100 tt0115963The Craft                                         05-03-199622.201
9101 tt0116130Down Periscope                                    03-01-199617.289
9102 tt0114367Screamers                                         09-08-199510.749
9104 tt0252299Buffalo Soldiers                                  10-31-20026.539 
9208 tt0115759Broken Arrow                                      02-09-199624.417
9255 tt0107144Hot Shots! Part Deux                              05-21-199329.442
9257 tt0257076S.W.A.T.                                          08-08-200333.471
9260 tt0271259Welcome to Collinwood                             05-24-20027.138 
9261 tt0107156The Wedding Banquet                               03-01-199311.105
9263 tt0114011Now and Then                                      10-20-19959.805 
9264 tt0105156Poison Ivy                                        05-08-199235.642
9266 tt0300532Blue Crush                                        08-08-200210.120
9268 tt0116213Eraser                                            06-21-199622.321
9270 tt0393109Brick                                             03-31-200610.456
9271 tt0114857Virtuosity                                        08-04-199510.460
9272 tt0107034The Good Son                                      09-24-199315.595
9273 tt0112281Ace Ventura: When Nature Calls                    11-10-199520.576
9275 tt0266452Death to Smoochy                                  03-28-20027.780 
9276 tt0133751The Faculty                                       12-25-199817.282
9277 tt0070735The Sting                                         12-25-197315.109
9278 tt0104299Freejack                                          01-17-19928.755 
9279 tt0116705Jingle All the Way                                11-21-199618.492
9280 tt0280665Femme Fatale                                      04-30-200212.212
9281 tt0090329Witness                                           02-08-198523.648
9282 tt033181111:14                                             09-05-200312.545
9283 tt0115639Beautiful Girls                                   02-09-19968.427 
9285 tt0215129Road Trip                                         05-19-200017.636
9286 tt0414982Final Destination 3                               02-09-200642.504
9288 tt0406728Dungeons & Dragons: Wrath of the Dragon God       09-01-200530.567
9290 tt0231402Crocodile Dundee in Los Angeles                   04-12-200112.792
9291 tt0398165The Longest Yard                                  05-27-200532.683
9292 tt0102070Hudson Hawk                                       05-23-199119.297
9293 tt0455967John Tucker Must Die                              07-27-200612.193
9294 tt0117333Phenomenon                                        07-05-199611.611
9296 tt0258153S1m0ne                                            08-23-200210.087
9297 tt0385880Monster House                                     06-30-200635.507
9298 tt0284837Ali G Indahouse                                   03-21-200210.651
9300 tt0107756Orlando                                           12-11-19926.675 
9302 tt0118055Up Close & Personal                               03-01-19967.828 
9303 tt0115736Bound                                             09-13-199624.071
9304 tt0117108Multiplicity                                      07-19-19968.601 
9306 tt0116654The Island of Dr. Moreau                          08-23-19968.757 
9308 tt0116531High School High                                  10-25-19968.330 
9310 tt0465142American Dreamz                                   03-04-20069.820 
9311 tt0120152Smilla's Sense of Snow                            02-28-19977.592 
9312 tt0113855Mortal Kombat                                     08-18-199532.500
9313 tt0120744The Man in the Iron Mask                          03-12-199820.345
9314 tt0087803Nineteen Eighty-Four                              11-09-198413.302
9315 tt0408790Flightplan                                        09-22-200517.565
9316 tt0368909Ong-Bak                                           01-21-200331.044
9319 tt0102266The Last Boy Scout                                03-19-199119.035
9320 tt0118661The Avengers                                      08-13-199816.779
9326 tt0088011Romancing the Stone                               03-30-198420.624
9327 tt0117218The Nutty Professor                               06-28-199618.091
9331 tt0109444Clear and Present Danger                          08-03-199419.709
9333 tt0116830Last Man Standing                                 09-20-199611.428
9334 tt0277296The Scorpion King                                 04-18-200225.683
9335 tt0388482Transporter 2                                     08-03-200523.942
9336 tt0087928Police Academy                                    03-22-198432.975
9339 tt0389860Click                                             06-23-200626.399
9340 tt0089218The Goonies                                       06-07-198536.315
9341 tt0298814The Core                                          03-28-200327.236
9342 tt0120746The Mask of Zorro                                 07-16-199835.153
9344 tt0113540Kids                                              07-28-199518.232
9346 tt0086200Risky Business                                    08-05-198316.164
9348 tt0114508Species                                           07-07-199527.037
9349 tt0105698Universal Soldier                                 07-10-199220.325
9350 tt0106582Cliffhanger                                       05-28-199328.368
9352 tt0356150EuroTrip                                          02-20-200424.805
9353 tt0457510Nacho Libre                                       06-16-200631.720
9354 tt0097523Honey, I Shrunk the Kids                          06-23-198923.397
9355 tt0089530Mad Max Beyond Thunderdome                        06-29-198523.401
9356 tt0100050Look Who's Talking Too                            12-14-199012.028
9357 tt0265459One Hour Photo                                    08-21-200211.426
9358 tt0309593Final Destination 2                               01-31-200337.425
9359 tt0110478Maverick                                          05-20-199420.226
9360 tt0118615Anaconda                                          04-11-199731.316
9361 tt0104691The Last of the Mohicans                          08-26-199222.337
9362 tt0100814Tremors                                           01-19-199030.946
9364 tt1181614Wuthering Heights                                 09-09-201112.381
9366 tt0119008Donnie Brasco                                     02-27-199718.755
9373 tt0324216The Texas Chainsaw Massacre                       05-21-200330.714
9374 tt0104070Death Becomes Her                                 07-30-199224.796
9377 tt0091042Ferris Bueller's Day Off                          06-11-198626.157
9378 tt0245674Thir13en Ghosts                                   10-26-200126.073
9381 tt0364970Babylon A.D.                                      08-20-200812.315
9382 tt0112571Boys on the Side                                  02-03-19958.461 
9383 tt0164052Hollow Man                                        08-04-200026.051
9384 tt0335438Starsky & Hutch                                   03-05-200413.648
9386 tt0107206In the Line of Fire                               07-08-199322.559
9387 tt0082198Conan the Barbarian                               04-02-198235.620
